0	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.14e-40	163
1	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.17e-40	163
3	RNVU1-15-201|snRNA	98.039	51	1	0	1	51	75	125	8.28e-19	89.8
4	RNVU1-15-201|snRNA	97.959	49	1	0	1	49	75	123	9.99e-18	86.1
5	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.15e-40	163
6	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.15e-40	163
7	RNVU1-15-201|snRNA	96.875	32	1	0	1	32	75	106	1.21e-08	54.7
8	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.17e-40	163
9	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.18e-40	163
10	RNVU1-15-201|snRNA	97.059	34	1	0	1	34	75	108	1.09e-09	58.4
11	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.12e-40	163
12	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.20e-40	163
13	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.10e-40	163
14	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.15e-40	163
15	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.18e-40	163
16	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.17e-40	163
17	RNU1-28P-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNU1-27P-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	U1.27-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	U1.40-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNVU1-18-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNU1-2-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNU1-4-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNU1-3-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNU1-1-201|snRNA	98.889	90	1	0	1	90	75	164	3.91e-40	161
17	RNVU1-7-201|snRNA	97.778	90	2	0	1	90	75	164	1.82e-38	156
17	U1.22-201|snRNA	97.778	90	2	0	1	90	75	164	1.82e-38	156
17	RNU1-89P-201|snRNA	96.629	89	3	0	2	90	76	164	3.05e-36	148
17	RNU1-67P-201|snRNA	96.552	87	3	0	1	87	75	161	3.94e-35	145
17	RNVU1-19-201|snRNA	95.556	90	4	0	1	90	78	167	3.94e-35	145
17	RNVU1-1-201|snRNA	94.444	90	5	0	1	90	75	164	1.83e-33	139
17	RNVU1-17-201|snRNA	94.444	90	5	0	1	90	75	164	1.83e-33	139
17	U1.30-201|snRNA	94.382	89	5	0	2	90	77	165	6.60e-33	137
17	RNU1-11P-201|snRNA	93.333	90	6	0	1	90	75	164	8.53e-32	134
17	U1.41-201|snRNA	93.333	90	6	0	1	90	76	165	8.53e-32	134
17	RNU1-13P-201|snRNA	93.258	89	4	1	2	90	76	162	1.10e-30	130
17	RNU1-19P-201|snRNA	92.135	89	6	1	2	90	78	165	5.14e-29	124
17	RNU1-136P-201|snRNA	91.860	86	7	0	1	86	75	160	6.64e-28	121
17	RNU1-63P-201|snRNA	91.011	89	8	0	1	89	75	163	6.64e-28	121
17	RNU1-22P-201|snRNA	88.889	90	10	0	1	90	69	158	4.00e-25	111
17	RNU1-42P-201|snRNA	89.024	82	7	2	1	82	75	154	8.65e-22	100
17	RNU1-16P-201|snRNA	89.744	78	8	0	1	78	75	152	8.65e-22	100
17	RNU1-46P-201|snRNA	86.517	89	12	0	2	90	76	164	3.11e-21	99.0
17	RNU1-77P-201|snRNA	87.209	86	10	1	4	89	77	161	1.12e-20	97.1
17	RNU1-132P-201|snRNA	86.747	83	10	1	8	90	82	163	5.21e-19	91.6
17	RNU1-117P-201|snRNA	86.905	84	6	1	2	85	75	153	1.87e-18	89.8
18	RNVU1-15-201|snRNA	98.000	50	1	0	1	50	75	124	2.88e-18	87.9
19	RNVU1-15-201|snRNA	97.778	45	1	0	1	45	75	119	1.49e-15	78.7
20	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.17e-40	163
21	RNVU1-15-201|snRNA	98.148	54	1	0	1	54	75	128	1.96e-20	95.3
22	RNVU1-15-201|snRNA	97.872	47	1	0	1	47	75	121	1.20e-16	82.4
23	RNVU1-15-201|snRNA	98.276	58	1	0	1	58	75	132	1.31e-22	102
24	RNVU1-15-201|snRNA	97.826	46	1	0	1	46	75	120	4.32e-16	80.5
25	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.20e-40	163
27	RNVU1-15-201|snRNA	97.222	36	1	0	1	36	75	110	9.63e-11	62.1
28	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.17e-40	163
29	RNVU1-15-201|snRNA	98.113	53	1	0	1	53	75	127	6.82e-20	93.5
31	RNVU1-15-201|snRNA	97.917	48	1	0	1	48	75	122	3.47e-17	84.2
32	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.23e-40	163
33	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.22e-40	163
34	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.17e-40	163
35	RNVU1-15-201|snRNA	95.604	91	4	0	1	91	75	165	1.11e-35	147
35	RNU1-28P-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNU1-27P-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	U1.27-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	U1.40-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNVU1-18-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNU1-2-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNU1-4-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNU1-3-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNU1-1-201|snRNA	93.407	91	5	1	1	91	75	164	8.66e-32	134
35	RNVU1-7-201|snRNA	92.308	91	6	1	1	91	75	164	4.03e-30	128
35	U1.22-201|snRNA	92.308	91	6	1	1	91	75	164	4.03e-30	128
35	RNVU1-1-201|snRNA	91.209	91	7	1	1	91	75	164	1.87e-28	122
35	RNU1-89P-201|snRNA	91.111	90	7	1	2	91	76	164	6.74e-28	121
35	RNVU1-19-201|snRNA	90.110	91	8	1	1	91	78	167	8.72e-27	117
35	RNU1-11P-201|snRNA	89.011	91	9	1	1	91	75	164	4.06e-25	111
35	RNVU1-17-201|snRNA	89.011	91	9	1	1	91	75	164	4.06e-25	111
35	U1.41-201|snRNA	87.912	91	10	1	1	91	76	165	1.89e-23	106
35	RNU1-22P-201|snRNA	84.783	92	11	3	1	91	69	158	1.90e-18	89.8
35	RNU1-132P-201|snRNA	84.706	85	9	4	8	91	82	163	3.18e-16	82.4
35	RNU1-16P-201|snRNA	84.810	79	11	1	1	79	75	152	4.11e-15	78.7
35	RNU1-46P-201|snRNA	82.222	90	15	1	2	91	76	164	1.48e-14	76.8
36	RNVU1-15-201|snRNA	96.774	31	1	0	1	31	75	105	3.99e-08	52.8
37	RNVU1-15-201|snRNA	97.561	41	1	0	1	41	75	115	2.10e-13	71.3
38	RNVU1-15-201|snRNA	98.182	55	1	0	1	55	75	129	5.60e-21	97.1
41	RNVU1-15-201|snRNA	98.214	56	1	0	1	56	75	130	1.60e-21	99.0
42	RNVU1-15-201|snRNA	98.837	86	1	0	1	86	75	160	6.16e-38	154
43	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.18e-40	163
44	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.22e-40	163
45	RNVU1-15-201|snRNA	96.970	33	1	0	1	33	75	107	3.64e-09	56.5
47	RNVU1-15-201|snRNA	98.851	87	1	0	1	87	75	161	1.74e-38	156
48	RNVU1-15-201|snRNA	98.824	85	1	0	1	85	75	159	2.18e-37	152
49	RNVU1-15-201|snRNA	98.795	83	1	0	1	83	75	157	2.73e-36	148
50	RNVU1-15-201|snRNA	98.901	91	1	0	1	91	75	165	1.23e-40	163
